246,0.377050434,0.695607096,0.025530949,1496,3153,0.84994762,1
197,0.111310948,1.129097231,0.169126233,1343,3546,0.886888521,1
140,0.250686434,1.245887523,0.072030948,1293,3738,0.850598876,1
98,0.182656884,1.448307695,0.047834597,1294,3133,0.897999887,1
106,0.046541502,0.501225321,0.119699802,1338,3936,0.870688662,1
205,0.07843944,1.254590559,0.168689366,1302,3295,0.805802887,1
120,0.249051354,1.228207061,0.172349844,1458,3795,0.81673089,1
204,0.476279838,1.034185662,0.06333015,1540,3734,0.885397366,1
168,0.263671095,1.184257927,0.104492796,1379,3530,0.80420562,1
142,0.277757462,0.664339894,0.100324198,1234,3966,0.881439701,1
179,0.361372448,0.695895471,0.151206965,1320,3743,0.813635034,1
102,0.413194907,1.498375065,0.173599433,1211,3513,0.807950227,1
177,0.134740744,0.713660899,0.161869606,1245,3687,0.803076489,1
175,0.014819656,1.09047821,0.07894767,1373,3230,0.82915463,1
143,0.447055748,0.715711833,0.108342363,1258,3789,0.832131776,1
128,0.059091301,0.58443252,0.057984749,1520,3683,0.848331313,1
219,0.466080303,1.129698609,0.050720221,1410,3103,0.859668041,1
177,0.032388664,1.223704163,0.00639765,1314,3485,0.879264875,1
101,0.300535706,0.943266335,0.081709751,1490,3534,0.839969257,1
156,0.051449648,1.281313925,0.118399907,1268,3611,0.842009352,1
92,0.194662561,1.085728792,0.028293809,1460,3149,0.806788329,1
233,0.376227377,1.010455138,0.079560666,1210,3344,0.839132132,1
173,0.330776358,1.45165259,0.156388404,1359,3413,0.885013092,1
222,0.362797813,0.758509295,0.042032941,1315,3557,0.822335789,1
218,0.267239627,0.935347196,0.046976761,1518,3928,0.835746439,1
199,0.140994909,1.165469518,0.045083444,1529,3684,0.892844319,1
128,0.177581103,1.261520579,0.182741676,1293,3839,0.804593209,1
109,0.463029985,1.291604295,0.104261136,1409,3659,0.827414278,1
114,0.489222412,0.69682807,0.097546398,1384,3893,0.820514814,1
112,0.267460669,0.971778496,0.141340721,1359,3944,0.833920366,1
131,0.165247908,1.282903372,0.190432776,1589,3896,0.815461916,1
94,0.482059969,1.487564827,0.002443449,1307,3616,0.832456191,1
244,0.099020111,1.276914534,0.046783758,1305,3026,0.832459477,1
105,0.357732747,0.862541077,0.034268754,1442,3005,0.834696979,1
85,0.045135417,0.772455016,0.09694939,1572,3558,0.871248562,1
161,0.143373519,1.478986053,0.197893231,1489,3731,0.8683703,1
138,0.027086422,0.980662527,0.162925791,1274,3906,0.877641433,1
225,0.114711287,1.262598938,0.173669427,1274,3336,0.828484953,1
200,0.250457611,0.762977767,0.064328633,1489,3276,0.88673196,1
193,0.256874688,0.78825281,0.155282482,1432,3671,0.823114508,1
250,0.402269324,1.176309507,0.16024384,1380,3703,0.822994466,1
121,0.398343301,0.628157458,0.095951341,1355,3780,0.831999524,1
115,0.299298209,0.592918383,0.16816827,1298,3251,0.855135781,1
176,0.282830144,0.512974305,0.056874429,1542,3821,0.812958353,1
85,0.40897936,0.737613773,0.038500009,1213,3748,0.80969677,1
96,0.442741732,0.718449493,0.177998736,1348,3953,0.867517977,1
155,0.496140977,1.180799374,0.088066922,1446,3133,0.832309008,1
110,0.037457157,1.089738341,0.133308652,1489,3985,0.829596954,1
215,0.09492431,0.599873386,0.054900902,1584,3210,0.833128035,1
203,0.253305132,1.007517942,0.05994169,1373,3965,0.895749633,1
149,0.258119297,0.718340708,0.175987707,1205,3685,0.89956148,1
195,0.136622557,1.193589264,0.039304407,1372,3040,0.842598088,1
133,0.233855277,1.329036511,0.140110935,1413,3418,0.899141182,1
127,0.165538449,1.129650987,0.092621107,1280,3440,0.847503348,1
85,0.33238512,1.103476612,0.151140909,1576,3695,0.802478926,1
154,0.072039038,0.805793537,0.038794026,1565,3534,0.86765047,1
125,0.185866198,1.135515823,0.002195431,1447,3551,0.886722824,1
156,0.499042369,1.039439594,0.076856176,1529,3896,0.867505028,1
177,0.373636624,0.663314458,0.177700201,1491,3409,0.814131033,1
254,0.434199851,1.449550089,0.193012957,1487,3638,0.887202973,1
88,0.244508716,1.208117674,0.185500077,1208,3860,0.884156517,1
161,0.194290086,1.415057501,0.093408452,1490,3546,0.893289798,1
133,0.294661296,0.982599575,0.118084848,1422,3618,0.85311753,1
114,0.113786184,0.747577511,0.150560081,1201,3842,0.886027762,1
110,0.222731486,0.735613535,0.147469437,1540,3391,0.897195741,1
133,0.177756086,1.322194351,0.077968948,1425,3487,0.819212901,1
200,0.475018345,0.88256172,0.180799323,1212,3447,0.876936808,1
113,0.221832703,1.481145336,0.118094689,1461,3691,0.804123494,1
178,0.109661911,1.367171556,0.009841672,1346,3242,0.877237243,1
114,0.324088583,1.334836599,0.006095141,1509,3588,0.861227554,1
157,0.169233676,0.789610176,0.139108136,1303,3433,0.858487998,1
168,0.485286691,0.620377246,0.183528078,1218,3378,0.839709,1
235,0.073861108,1.064927296,0.104589441,1328,3797,0.823531473,1
180,0.0024693,0.967337908,0.120843891,1287,3036,0.878157761,1
177,0.245897056,1.192412978,0.130113096,1441,3227,0.853574326,1
222,0.418128126,1.300992777,0.164058353,1535,3456,0.822965606,1
90,0.01320555,0.621307805,0.161222302,1500,3357,0.811766681,1
123,0.493487265,0.517878351,0.146201777,1516,3108,0.822722302,1
158,0.077126099,0.864734766,0.16824867,1426,3085,0.808746565,1
158,0.065146441,0.723243502,0.194630998,1237,3101,0.85746493,1
148,0.038525378,0.957313788,0.137495923,1509,3223,0.810725907,1
164,0.30198837,0.501713572,0.04559654,1429,3928,0.857408676,1
89,0.111939131,0.852309523,0.009247403,1208,3692,0.868702068,1
91,0.188869129,1.119289138,0.025555626,1501,3546,0.842572519,1
94,0.291362191,1.079891397,0.007482891,1438,3274,0.821458994,1
112,0.205170263,1.012526677,0.157218785,1308,3914,0.819495831,1
187,0.337689307,1.125551439,0.042897637,1510,3262,0.818582925,1
222,0.085570814,0.716924101,0.180991158,1596,3150,0.812486062,1
169,0.18729559,0.90005748,0.016622659,1578,3353,0.805356867,1
132,0.162102334,0.816383304,0.074085502,1563,3570,0.868721288,1
247,0.144454662,0.943833795,0.040642198,1266,3996,0.893521902,1
146,0.003516581,0.726052645,0.075290478,1217,3128,0.84546705,1
188,0.353914541,0.590567939,0.182716974,1557,3109,0.809208994,1
132,0.239206264,0.87521494,0.05586803,1280,3912,0.87696396,1
111,0.481417516,0.849833842,0.005881118,1512,3950,0.869066901,1
144,0.081339163,0.606169816,0.045985771,1302,3643,0.856618876,1
218,0.171960771,1.087432859,0.150850949,1319,3966,0.827671342,1
130,0.093054856,1.231131471,0.139629392,1378,3760,0.864611582,1
118,0.437299951,0.979136067,0.008776098,1395,3911,0.820560029,1
171,0.077948351,0.775467696,0.075230521,1361,3991,0.888324205,1
224,0.397562527,1.20097512,0.136680443,1530,3076,0.822068493,1
250,0.204148607,1.235540368,0.137975925,1395,3889,0.899982252,1
97,0.199859676,1.409202627,0.11337109,1274,3418,0.8585253,1
204,0.321955068,1.282084598,0.118517712,1428,3940,0.854977861,1
214,0.372632275,1.163794935,0.147282135,1205,3589,0.815078027,1
134,0.2832563,1.120574561,0.045516335,1406,3911,0.891106413,1
188,0.431062042,1.129127848,0.135502305,1307,3670,0.814740399,1
224,0.48748678,1.161400236,0.118257078,1430,3492,0.876411195,1
211,0.107775958,1.383025445,0.04429354,1273,3135,0.878010945,1
93,0.054639817,0.749602121,0.14827049,1312,3632,0.889630448,1
155,0.005179438,1.244383213,0.058085875,1304,3696,0.806694307,1
217,0.451590011,0.656962108,0.089866372,1302,3515,0.821586143,1
208,0.154894857,1.265267844,0.004266869,1339,3928,0.835171794,1
240,0.453901459,0.82651003,0.134154583,1469,3050,0.853289479,1
90,0.16935159,1.214513341,0.025353765,1598,3178,0.832332827,1
240,0.059307449,1.239402646,0.050373907,1350,3882,0.8077371,1
159,0.229879084,0.604189073,0.150530627,1318,3479,0.832264532,1
95,0.016313667,1.059989827,0.090793496,1313,3288,0.806141677,1
223,0.262433519,1.486874545,0.14169312,1576,3951,0.820274343,1
195,0.179718125,0.713494397,0.115327665,1569,3476,0.863521002,1
153,0.443148167,1.310472021,0.191102342,1221,3764,0.849537236,1
183,0.057291241,0.582206886,0.141676425,1596,3135,0.818906353,1
131,0.312078951,0.743291552,0.191250979,1596,3466,0.891212271,1
246,0.354361185,0.840052783,0.160715977,1509,3162,0.803268246,1
174,0.363616759,0.683356993,0.085234531,1213,3452,0.824774109,1
151,0.060563521,1.280795659,0.194106019,1454,3223,0.874163687,1
135,0.313367488,0.881690322,0.014302358,1515,3702,0.852650026,1
107,0.219507658,0.881443486,0.019868083,1202,3998,0.842868366,1
208,0.095252144,1.342779449,0.045176959,1304,3766,0.899233444,1
242,0.372398256,1.057538952,0.157380567,1297,3221,0.859377466,1
188,0.175268425,0.851018614,0.028833579,1526,3915,0.811827114,1
155,0.42851957,1.282837828,0.14897621,1384,3342,0.892895197,1
153,0.36656614,0.534477619,0.096693738,1509,3923,0.837325679,1
166,0.208480391,1.297372191,0.044763259,1583,3598,0.888322211,1
187,0.16834595,0.678842384,0.000387487,1350,3846,0.872845316,1
207,0.193414072,1.495241401,0.157897714,1348,3009,0.871951301,1
144,0.120615505,0.860942531,0.025641268,1583,3747,0.817953808,1
179,0.231441098,1.080581638,0.133333832,1510,3657,0.820543898,1
178,0.052148223,1.420347983,0.149809513,1535,3714,0.848558143,1
99,0.342958423,1.425689827,0.174200683,1570,3579,0.823256059,1
158,0.378357812,0.772666709,0.183708576,1273,3383,0.814754516,1
179,0.242306944,1.386520293,0.08092996,1202,3025,0.811012807,1
237,0.343570268,1.139441084,0.068301932,1288,3399,0.83605919,1
87,0.274735464,1.0678695,0.121779832,1304,3807,0.84718473,1
142,0.038895588,1.470290702,0.03389486,1369,3369,0.890359038,1
101,0.379471454,1.08125585,0.05817025,1530,3594,0.848602738,1
86,0.180278341,1.230575946,0.168184018,1533,3068,0.842347559,1
117,0.038755962,0.771917499,0.184967008,1206,3179,0.854890931,1
117,0.160161593,1.281165336,0.117549597,1551,3823,0.894893178,1
208,0.369795575,0.927859945,0.129390405,1343,3691,0.805550827,1
211,0.126010786,0.636762472,0.045270594,1523,3244,0.803100899,1
199,0.039694623,0.90788703,0.114364295,1480,3945,0.851906344,1
167,0.064328805,1.309854743,0.110443391,1397,3006,0.882669755,1
120,0.439201528,1.033920849,0.132873467,1215,3406,0.858147942,1
95,0.284299456,1.422474142,0.104789496,1219,3713,0.829618295,1
203,0.043844307,1.443462254,0.165071084,1580,3730,0.831833711,1
204,0.008433162,1.023733015,0.182655275,1243,3930,0.871132572,1
206,0.357518323,0.84114188,0.132409532,1577,3631,0.896470868,1
192,0.456830498,1.168575508,0.032657195,1323,3171,0.89798173,1
149,0.078952737,1.482532082,0.021412311,1315,3404,0.85507869,1
218,0.043649435,1.309628905,0.043719777,1218,3891,0.857313025,1
220,0.260005435,0.752363824,0.031003663,1236,3345,0.883566963,1
224,0.494440862,1.387578946,0.177945905,1364,3978,0.80336544,1
225,0.326598369,1.27949188,0.172622757,1285,3855,0.858102269,1
192,0.235726914,0.566623251,0.140749301,1329,3097,0.808406472,1
104,0.452884222,1.022558405,0.153801075,1484,3708,0.877715806,1
249,0.313173659,1.42387118,0.108656943,1447,3513,0.816111009,1
141,0.333831393,0.591393426,0.155005098,1275,3451,0.861169345,1
109,0.372368191,0.972761187,0.084676911,1366,3342,0.854430916,1
97,0.241575062,0.534802409,0.118669352,1566,3356,0.801038518,1
210,0.104267879,0.54835113,0.074835171,1318,3907,0.844085909,1
158,0.094647741,1.422679868,0.050890178,1578,3935,0.87166011,1
228,0.253417213,1.149185382,0.008316576,1400,3054,0.894595298,1
140,0.04376348,1.417454225,0.15346428,1304,3963,0.890495225,1
170,0.303448861,1.174840017,0.093615299,1230,3124,0.815337254,1
242,0.398192291,0.54169058,0.1340338,1546,3666,0.823881033,1
88,0.056160353,1.050267895,0.165672595,1310,3194,0.835963655,1
238,0.327608201,1.291819881,0.056983234,1534,3379,0.87029144,1
183,0.208944239,0.814175392,0.138405891,1362,3460,0.893169756,1
139,0.380607553,0.786947068,0.198340513,1582,3818,0.814759456,1
164,0.379076614,1.181901178,0.126272679,1338,3985,0.815703291,1
171,0.361407988,1.143058127,0.028907968,1418,3691,0.816405777,1
86,0.122943079,0.998400017,0.159541759,1572,3122,0.886574828,1
195,0.317186905,1.466487109,0.150819797,1276,3609,0.886420646,1
138,0.139977181,0.969774159,0.136554727,1222,3651,0.806277213,1
252,0.293143709,0.676321029,0.127848507,1296,3598,0.888623868,1
116,0.30680465,0.66011404,0.010983203,1411,3352,0.855948451,1
95,0.479068508,1.200719517,0.193684048,1226,3603,0.878940821,1
88,0.046917555,1.208029718,0.178606534,1447,3749,0.828415696,1
148,0.024192635,0.590831362,0.083685929,1444,3408,0.85011355,1
92,0.043722479,1.455341012,0.10555478,1382,3337,0.855966212,1
143,0.158402127,0.844434177,0.145888375,1282,3918,0.879103963,1
172,0.007086603,0.953987816,0.099315426,1381,3835,0.867060747,1
119,0.360622097,0.902013582,0.077644878,1247,3917,0.894311992,1
147,0.221569099,0.697920334,0.05222144,1554,3898,0.838588881,1
127,0.016221142,1.114193774,0.045945195,1340,3647,0.89303553,1
244,0.251746342,0.732298064,0.02990064,1405,3746,0.858551201,1
136,0.134261353,1.402256085,0.126413942,1592,3035,0.872464725,1
94,0.103336058,0.769165023,0.159295482,1287,3900,0.832692755,1
144,0.191594486,0.801515249,0.108369648,1201,3989,0.804798589,1
126,0.100953336,1.351013369,0.044541007,1363,3434,0.84572767,1
253,0.284774449,0.8428925,0.105460158,1305,3370,0.864008651,1
153,0.153601691,1.408282816,0.121785788,1432,3028,0.876988534,1
240,0.484045234,1.332613619,0.089331569,1556,3260,0.854877407,1
213,0.143703682,0.791664001,0.049523677,1272,3494,0.866799024,1
158,0.332704216,1.121916166,0.160483464,1354,3820,0.838894736,1
188,0.407330085,1.266136333,0.147697195,1219,3690,0.875845202,1
252,0.404327587,1.379928502,0.022584366,1337,3118,0.823306541,1
204,0.036601653,0.617801484,0.013888521,1383,3999,0.891237936,1
176,0.365531065,0.698716806,0.130824118,1369,3930,0.877608306,1
240,0.063230047,1.144834995,0.163369325,1298,3314,0.807714175,1
223,0.328852457,0.912134164,0.130650213,1348,3084,0.885252637,1
202,0.495763571,0.74369033,0.123929284,1558,3289,0.895024612,1
250,0.064012505,0.604789916,0.001725774,1418,3233,0.860171702,1
193,0.266279725,1.231226062,0.095241534,1313,3651,0.876512117,1
143,0.497763886,0.949406011,0.165032593,1221,3417,0.843422372,1
210,0.468667809,1.130900853,0.112107388,1200,3222,0.857904288,1
158,0.371814618,1.30606259,0.032879413,1349,3635,0.859628221,1
223,0.227379288,0.995212218,0.055791797,1400,3802,0.87015381,1
117,0.457793497,0.914436357,0.152482824,1355,3272,0.822877847,1
253,0.280296931,0.777844044,0.08101789,1564,3059,0.80600936,1
141,0.308950088,1.236338129,0.136562536,1382,3625,0.856720701,1
174,0.460039577,0.843647599,0.07183597,1331,3441,0.825517938,1
98,0.202117225,1.186786824,0.152542222,1455,3409,0.83028263,1
127,0.218817821,0.864748411,0.1369036,1252,3933,0.858504298,1
127,0.23234423,1.198964487,0.117532315,1567,3212,0.829833348,1
193,0.353200892,1.023342732,0.030215075,1510,3726,0.881566299,1
93,0.238017338,0.660452288,0.191776086,1451,3310,0.847134177,1
179,0.303384814,0.562438032,0.040784813,1250,3641,0.865037032,1
105,0.442277349,1.246298528,0.142992668,1210,3036,0.862101153,1
132,0.440386686,1.024870125,0.172017139,1255,3194,0.869942217,1
95,0.287679763,0.59458194,0.059060575,1530,3946,0.899549794,1
232,0.042203789,0.62482792,0.030867402,1512,3874,0.857631337,1
159,0.097584195,1.011328566,0.176600153,1381,3905,0.85864922,1
245,0.030234502,0.697539111,0.073851474,1481,3190,0.843547394,1
213,0.058672237,1.379835269,0.012940687,1314,3095,0.84115088,1
96,0.201994237,0.973212617,0.137743797,1419,3005,0.809394081,1
115,0.178894272,1.034512324,0.031546772,1271,3984,0.809820341,1
86,0.357153064,1.447025236,0.106732432,1244,3474,0.836885444,1
121,0.065766728,0.897619811,0.1182719,1528,3685,0.8138851,1
125,0.090634751,1.448330561,0.035316977,1284,3716,0.899128486,1
150,0.496958228,0.893033222,0.153110562,1392,3348,0.818017462,1
221,0.224852968,1.226629478,0.055139863,1585,3237,0.855901321,1
247,0.062740263,0.965744274,0.102480191,1478,3184,0.895577879,1
144,0.243390057,0.577690181,0.194753954,1513,3593,0.898508342,1
104,0.415096392,1.082939221,0.18668237,1218,3770,0.890211625,1
203,0.22381709,1.266893676,0.183110929,1445,3737,0.828719607,1
245,0.478712632,0.932884024,0.009897856,1285,3982,0.818135455,1
112,0.409513756,1.150644795,0.168305915,1425,3794,0.810835015,1
141,0.447221807,1.1074303,0.044951346,1477,3961,0.858271954,1
143,0.281249069,0.766457748,0.035232025,1418,3440,0.898016042,1
87,0.313044758,0.672821945,0.079637912,1337,3565,0.842993729,1
194,0.328969085,1.410487705,0.197667026,1205,3237,0.862493154,1
117,0.091072365,0.655140296,0.068025358,1500,3112,0.891130956,1
137,0.269789731,0.565902785,0.123944077,1289,3260,0.850944418,1
187,0.478825674,1.260527136,0.085112078,1515,3275,0.886208752,1
90,0.359153332,0.539824188,0.035668905,1295,3367,0.827940474,1
185,0.340677592,1.144926344,0.191278754,1444,3614,0.84032061,1
217,0.484538983,0.911920673,0.022759785,1331,3036,0.841420097,1
200,0.028837052,1.24192596,0.08934807,1485,3694,0.804877433,1
248,0.068979663,0.843498516,0.195201268,1448,3845,0.807145017,1
92,0.156174609,0.847566571,0.172551482,1213,3176,0.869382101,1
110,0.4000976,0.966147532,0.061807083,1263,3967,0.883258563,1
161,0.479148256,0.690467348,0.012398127,1502,3064,0.830679411,1
202,0.409452048,1.364261229,0.116146547,1539,3715,0.873622601,1
164,0.108062654,1.173541042,0.050359465,1564,3138,0.889326154,1
223,0.408527858,1.154802226,0.175584635,1249,3973,0.829623027,1
253,0.050991616,1.291536593,0.169619669,1445,3672,0.888951208,1
221,0.010156996,0.929590868,0.050836155,1317,3192,0.874042195,1
252,0.036976948,1.030538725,0.116714213,1452,3978,0.82475114,1
170,0.257026644,1.009625662,0.112682761,1379,3547,0.858922853,1
224,0.306283796,1.009268778,0.050409423,1552,3421,0.894157118,1
187,0.10602885,1.323598292,0.160136672,1233,3041,0.815286189,1
215,0.207758804,0.866539349,0.177307906,1386,3632,0.851133956,1
142,0.049387064,1.373473681,0.011133452,1591,3217,0.861639642,1
98,0.172008994,0.728274292,0.195239934,1452,3961,0.814536078,1
205,0.053253229,0.696373879,0.08552971,1535,3714,0.836379667,1
200,0.264736171,1.288846043,0.100192928,1552,3258,0.868008502,1
240,0.366728623,1.242625712,0.136841678,1370,3079,0.816639628,1
219,0.438306039,0.928467658,0.059998235,1548,3887,0.879670456,1
141,0.316981117,0.559357752,0.071062971,1489,3387,0.885241287,1
170,0.491395219,0.997707425,0.087998643,1397,3792,0.842527538,1
235,0.399442312,1.262677332,0.142611547,1429,3376,0.893969777,1
91,0.227030263,1.285365709,0.149279915,1508,3057,0.852953008,1
191,0.005256769,0.710783796,0.117916005,1491,3826,0.800316485,1
132,0.05487482,0.641569825,0.036553605,1534,3739,0.865804853,1
191,0.234438992,1.256707604,0.001647639,1376,3181,0.852015556,1
185,0.345661647,1.329846465,0.090284567,1594,3979,0.863863649,1
150,0.189552011,1.184149406,0.015679254,1301,3438,0.868158568,1
156,0.344942654,0.586959046,0.003931028,1203,3475,0.859935321,1
175,8.73908E-05,1.094230695,0.006432468,1346,3396,0.882796968,1
161,0.433501536,0.934649749,0.073949417,1517,3855,0.885418698,1
145,0.159416405,0.882377089,0.152863745,1208,3068,0.809681775,1
140,0.107626679,0.961630817,0.165061491,1252,3127,0.81214944,1
157,0.465161099,0.795351316,0.00955265,1201,3929,0.838944274,1
150,0.173009264,1.078017757,0.015212805,1457,3174,0.849744916,1
181,0.032615778,0.837956463,0.143243022,1331,3977,0.858609866,1
125,0.192073625,1.074703498,0.047649201,1218,3969,0.820789116,1
166,0.000407751,1.129216255,0.193766629,1262,3824,0.894927333,1
92,0.257252914,0.517791398,0.004329836,1595,3077,0.864161426,1
232,0.300240515,1.29111091,0.167464393,1332,3378,0.82504223,1
135,0.428047381,0.991205009,0.142819904,1410,3097,0.865676016,1
251,0.246399344,1.081450076,0.117695184,1457,3523,0.853695065,1
241,0.130200868,1.045356613,0.198379733,1304,3909,0.817744888,1
255,0.26918208,0.513637351,0.083161498,1565,3460,0.85754982,1
133,0.38262642,0.766906989,0.185328601,1320,3102,0.815072753,1
205,0.242842416,0.763842751,0.049154599,1325,3654,0.889040575,1
229,0.270291313,0.838633869,0.185343507,1308,3816,0.821302347,1
153,0.063779288,0.661423602,0.085954926,1432,3664,0.813156564,1
185,0.13647877,1.221352384,0.198658511,1559,3802,0.886197173,1
236,0.355145885,1.142170672,0.058695013,1267,3721,0.845262076,1
128,0.278994679,1.435130388,0.12809514,1569,3601,0.890887789,1
138,0.443730222,0.52723845,0.093387032,1270,3397,0.867914706,1
219,0.089439553,1.24627935,0.008315637,1266,3966,0.800579714,1
200,0.100222769,1.203223164,0.161596147,1454,3991,0.803005128,1
100,0.017815881,1.429309118,0.170237502,1505,3485,0.888341444,1
94,0.246846506,0.816758491,0.095611672,1205,3402,0.819569956,1
194,0.248756462,0.789514779,0.098188051,1545,3374,0.870805792,1
200,0.166480264,1.273778176,0.011504198,1595,3496,0.811033737,1
115,0.331566927,1.460329319,0.069170333,1315,3959,0.842479113,1
161,0.470911631,0.522168869,0.150399042,1459,3331,0.88650734,1
131,0.107927071,0.606912287,0.166881727,1468,3766,0.858195598,1
247,0.315427747,1.389282201,0.08057871,1348,3498,0.89758611,1
133,0.249495851,0.786582843,0.113364258,1514,3235,0.832698486,1
97,0.087385449,1.075171038,0.166971452,1409,3274,0.806123697,1
126,0.33738023,1.024937351,0.088773893,1590,3322,0.827509918,1
93,0.297156072,1.381926245,0.087601408,1358,3016,0.826718226,1
143,0.123323133,0.956250599,0.110624459,1284,3579,0.809728506,1
236,0.23245272,0.827349156,0.141216507,1317,3813,0.839385645,1
195,0.352071825,1.351684436,0.083937258,1520,3127,0.823818104,1
223,0.244508155,1.308716315,0.056056144,1386,3021,0.889321378,1
175,0.399176788,0.606368445,0.007456168,1390,3431,0.808903299,1
180,0.208561411,1.292935623,0.132165626,1325,3200,0.868125063,1
144,0.280741876,0.501817194,0.009624794,1258,3246,0.840906286,1
128,0.085241739,1.07937004,0.022027434,1466,3995,0.871134899,1
180,0.018227149,1.246171007,0.024360253,1493,3255,0.816819918,1
126,0.253210355,0.794408807,0.182212999,1204,3656,0.888212543,1
95,0.078481759,0.573161123,0.102048714,1302,3514,0.807001793,1
110,0.374043752,1.092702457,0.087071735,1429,3989,0.839178844,1
182,0.010623145,1.467589822,0.115076001,1352,3725,0.861205532,1
133,0.37333999,0.969501363,0.04863251,1319,3037,0.842423875,1
93,0.239409134,1.459166502,0.055298853,1212,3724,0.818575164,1
105,0.198609057,0.608392115,0.193106793,1243,3111,0.849771309,1
182,0.144483584,1.162528562,0.136567885,1255,3562,0.81524859,1
123,0.438585744,0.530894289,0.138826515,1388,3547,0.842374823,1
93,0.46528535,1.084670481,0.092177181,1469,3426,0.800903813,1
182,0.025150246,1.420630623,0.130835709,1479,3213,0.885489239,1
132,0.136091814,0.701900511,0.047717192,1476,3683,0.826034164,1
133,0.476395938,0.897559885,0.081639063,1543,3999,0.813574943,1
175,0.384736853,1.038048281,0.176177818,1365,3452,0.80452464,1
100,0.470807204,1.490085584,0.064901332,1359,3327,0.892918939,1
